ticket_id,created_at,channel,product,region,customer_tier,issue_category,ticket_text,response_time_hours,num_previous_tickets,sentiment_score,contains_urgent_words,priority_label
TKT-01551,2024-04-10 23:00:00,web,ProductC,Central,Platinum,billing,My ProductC is not working and I need help immediately.,16.81,4,0.435,1,Critical
TKT-01552,2024-01-22 02:00:00,chat,ProductD,East,Silver,general,The ProductD dashboard is completely blank — outage?,23.37,5,0.2,1,Medium
TKT-01553,2024-09-14 21:00:00,chat,ProductB,North,Platinum,shipping,"Please escalate this asap, ProductB is down for our entire team.",0.74,3,-0.212,1,Critical
TKT-01554,2024-06-30 02:00:00,call,ProductA,Central,Gold,general,I want to return my ProductA — it arrived broken.,9.05,1,-0.702,1,Critical
TKT-01555,2024-05-10 02:00:00,call,ProductC,East,Gold,returns,I have been waiting for a refund on ProductC for over 3 weeks.,11.89,2,-0.588,0,High
TKT-01556,2024-08-24 21:00:00,email,ProductA,West,Gold,account,"Please help me reset my password, I cannot access ProductA.",2.22,1,-0.264,1,High
TKT-01557,2024-04-12 13:00:00,call,ProductC,South,Bronze,billing,"Please help me reset my password, I cannot access ProductC.",6.61,2,-0.269,1,High
TKT-01558,2024-07-20 04:00:00,call,ProductC,East,Silver,shipping,The shipment for my ProductC has not arrived yet.,4.72,4,-0.122,0,Low
TKT-01559,2024-03-25 06:00:00,chat,ProductA,East,Platinum,billing,Slow performance on ProductA — response time is unacceptable.,2.87,4,-0.461,0,Critical
TKT-01560,2024-01-01 10:00:00,email,ProductA,West,Platinum,shipping,Need help setting up ProductA for the first time.,10.26,3,-0.327,0,High
TKT-01561,2024-04-15 20:00:00,web,ProductA,East,Gold,technical,"Duplicate charge on my account for ProductA, please fix immediately.",15.26,3,0.22,1,Critical
TKT-01562,2024-02-25 02:00:00,chat,ProductA,West,Gold,technical,Slow performance on ProductA — response time is unacceptable.,5.08,2,-0.536,0,High
TKT-01563,2024-09-20 16:00:00,call,ProductC,East,Silver,billing,My subscription for ProductC is showing incorrect charges.,7.1,0,-1.0,0,High
TKT-01564,2024-07-31 03:00:00,web,ProductD,East,Platinum,billing,I need to cancel my ProductD subscription and get a refund.,3.75,4,-0.06,0,High
TKT-01565,2024-05-16 04:00:00,web,ProductB,Central,Platinum,general,There is a technical error when I try to use ProductB.,34.18,4,0.397,1,Critical
TKT-01566,2024-02-28 10:00:00,chat,ProductC,East,Silver,returns,I have been waiting for a refund on ProductC for over 3 weeks.,2.63,5,-0.273,0,Low
TKT-01567,2024-03-06 13:00:00,chat,ProductC,West,Platinum,account,I am getting an error code on ProductC — this is critical for my business.,1.89,0,-0.358,1,Critical
TKT-01568,2024-11-15 17:00:00,web,ProductB,Central,Platinum,general,Need help setting up ProductB for the first time.,5.99,2,0.403,0,Medium
TKT-01569,2024-01-19 21:00:00,call,ProductC,West,Platinum,returns,"Please help me reset my password, I cannot access ProductC.",2.57,3,-0.29,1,Critical
TKT-01570,2024-06-14 15:00:00,chat,ProductA,Central,Platinum,billing,I have been waiting for a refund on ProductA for over 3 weeks.,1.86,5,0.182,0,High
TKT-01571,2024-03-26 23:00:00,web,ProductC,North,Silver,account,My ProductC stopped working after the latest update.,1.34,2,-0.352,0,Medium
TKT-01572,2024-02-07 08:00:00,call,ProductD,North,Bronze,returns,The shipment for my ProductD has not arrived yet.,15.28,3,-0.338,0,Medium
TKT-01573,2024-11-24 16:00:00,email,ProductC,East,Bronze,shipping,Slow performance on ProductC — response time is unacceptable.,0.1,0,0.364,0,Low
TKT-01574,2024-04-08 09:00:00,email,ProductC,South,Bronze,billing,"Duplicate charge on my account for ProductC, please fix immediately.",19.1,4,-0.734,1,Critical
TKT-01575,2024-01-05 09:00:00,chat,ProductD,East,Silver,technical,I have been waiting for a refund on ProductD for over 3 weeks.,6.77,2,-0.443,0,High
TKT-01576,2024-03-23 15:00:00,email,ProductD,North,Silver,billing,There is a technical error when I try to use ProductD.,2.78,4,-0.235,1,High
TKT-01577,2024-12-11 07:00:00,email,ProductA,West,Silver,technical,My ProductA is not working and I need help immediately.,10.05,4,-0.211,1,High
TKT-01578,2024-11-26 05:00:00,email,ProductD,East,Platinum,billing,My ProductD stopped working after the latest update.,1.93,5,0.05,0,High
TKT-01579,2024-03-25 02:00:00,web,ProductB,Central,Silver,account,"Please help me reset my password, I cannot access ProductB.",4.99,4,-0.796,1,High
TKT-01580,2024-06-13 07:00:00,email,ProductD,South,Silver,general,There is a technical error when I try to use ProductD.,2.37,1,0.496,1,Medium
TKT-01581,2024-03-09 06:00:00,call,ProductB,East,Silver,returns,I have been waiting for a refund on ProductB for over 3 weeks.,0.15,4,-0.047,0,Low
TKT-01582,2024-03-14 06:00:00,web,ProductD,West,Gold,general,My ProductD stopped working after the latest update.,5.36,3,-0.852,0,Medium
TKT-01583,2024-11-08 00:00:00,chat,ProductD,North,Platinum,returns,I have been waiting for a refund on ProductD for over 3 weeks.,15.59,4,0.189,0,Medium
TKT-01584,2024-10-30 10:00:00,web,ProductA,North,Platinum,billing,I need to cancel my ProductA subscription and get a refund.,17.62,5,0.748,0,High
TKT-01585,2024-01-07 05:00:00,call,ProductA,West,Gold,technical,The ProductA application crashed and I lost all my data.,10.12,4,-0.733,1,Critical
TKT-01586,2024-09-23 15:00:00,chat,ProductB,East,Gold,account,"Duplicate charge on my account for ProductB, please fix immediately.",6.46,5,-0.684,1,Critical
TKT-01587,2024-08-19 14:00:00,chat,ProductA,East,Silver,general,Slow performance on ProductA — response time is unacceptable.,16.66,4,0.269,0,Low
TKT-01588,2024-11-26 05:00:00,web,ProductD,West,Silver,shipping,The shipment for my ProductD has not arrived yet.,5.22,6,-0.51,0,Medium
TKT-01589,2024-12-24 16:00:00,chat,ProductD,Central,Platinum,account,"Duplicate charge on my account for ProductD, please fix immediately.",6.57,1,0.383,1,High
TKT-01590,2024-08-25 15:00:00,web,ProductC,Central,Silver,general,Slow performance on ProductC — response time is unacceptable.,4.04,5,-0.002,0,Low
TKT-01591,2024-03-06 21:00:00,email,ProductD,South,Bronze,billing,My subscription for ProductD is showing incorrect charges.,7.27,2,-0.347,0,Medium
TKT-01592,2024-06-10 12:00:00,call,ProductA,East,Platinum,general,My subscription for ProductA is showing incorrect charges.,0.93,1,-0.476,0,High
TKT-01593,2024-02-12 06:00:00,call,ProductA,West,Silver,general,The shipment for my ProductA has not arrived yet.,5.5,3,0.093,0,Low
TKT-01594,2024-01-21 02:00:00,email,ProductC,West,Bronze,billing,Need help setting up ProductC for the first time.,11.19,3,0.675,0,Low
TKT-01595,2024-05-16 08:00:00,call,ProductB,West,Gold,billing,There is a technical error when I try to use ProductB.,16.71,3,-0.302,1,Critical
TKT-01596,2024-05-17 08:00:00,call,ProductB,East,Gold,returns,My subscription for ProductB is showing incorrect charges.,11.39,1,0.005,0,Medium
TKT-01597,2024-01-17 13:00:00,chat,ProductB,North,Platinum,account,Slow performance on ProductB — response time is unacceptable.,1.61,4,-0.126,0,Medium
TKT-01598,2024-10-05 13:00:00,chat,ProductA,North,Silver,billing,Need help setting up ProductA for the first time.,1.85,0,-0.199,0,Medium
TKT-01599,2024-11-19 09:00:00,call,ProductA,South,Gold,technical,"Please escalate this asap, ProductA is down for our entire team.",1.02,3,0.189,1,Critical
TKT-01600,2024-10-18 20:00:00,chat,ProductC,North,Gold,account,"Please help me reset my password, I cannot access ProductC.",2.38,0,-0.222,1,High
TKT-01601,2024-07-22 14:00:00,email,ProductD,South,Bronze,account,"Duplicate charge on my account for ProductD, please fix immediately.",20.39,3,-0.856,1,High
TKT-01602,2024-08-13 21:00:00,chat,ProductA,North,Bronze,returns,I need to cancel my ProductA subscription and get a refund.,5.89,5,-0.325,0,Medium
TKT-01603,2024-02-16 09:00:00,web,ProductA,West,Silver,shipping,Need help setting up ProductA for the first time.,11.3,3,-0.131,0,Low
TKT-01604,2024-12-07 08:00:00,chat,ProductB,Central,Gold,billing,I need to cancel my ProductB subscription and get a refund.,0.12,2,-0.542,0,High
TKT-01605,2024-11-17 12:00:00,email,ProductC,Central,Platinum,account,"I cannot log into my ProductC account, please help urgently.",7.16,4,-0.643,1,Critical
TKT-01606,2024-05-16 21:00:00,web,ProductC,West,Bronze,billing,The ProductC application crashed and I lost all my data.,1.82,4,-0.499,1,Critical
TKT-01607,2024-02-12 13:00:00,chat,ProductC,Central,Bronze,technical,General inquiry about ProductC pricing and features.,6.62,4,0.587,0,Low
TKT-01608,2024-10-11 03:00:00,email,ProductB,East,Platinum,billing,The shipment for my ProductB has not arrived yet.,13.85,1,0.756,0,High
TKT-01609,2024-01-25 07:00:00,web,ProductA,North,Platinum,technical,"I cannot log into my ProductA account, please help urgently.",2.06,6,-0.14,1,Critical
TKT-01610,2024-07-26 03:00:00,web,ProductD,West,Silver,general,The ProductD dashboard is completely blank — outage?,24.06,3,-0.41,1,Critical
TKT-01611,2024-09-15 23:00:00,email,ProductB,South,Bronze,billing,I have an emergency: ProductB integration is failure for all users.,6.37,5,-0.971,1,Critical
TKT-01612,2024-10-20 08:00:00,call,ProductA,West,Platinum,billing,There is a technical error when I try to use ProductA.,2.45,2,-0.347,1,Critical
TKT-01613,2024-09-08 00:00:00,call,ProductD,North,Silver,billing,I need to cancel my ProductD subscription and get a refund.,20.08,0,-0.336,0,High
TKT-01614,2024-06-07 09:00:00,call,ProductC,North,Silver,shipping,My subscription for ProductC is showing incorrect charges.,10.32,7,0.983,0,Low
TKT-01615,2024-02-01 06:00:00,call,ProductA,Central,Bronze,technical,Slow performance on ProductA — response time is unacceptable.,1.95,0,-0.224,0,Low
TKT-01616,2024-10-26 09:00:00,email,ProductA,North,Silver,billing,There is a technical error when I try to use ProductA.,24.0,0,-0.306,1,Critical
TKT-01617,2024-06-15 17:00:00,web,ProductB,East,Gold,billing,I need to cancel my ProductB subscription and get a refund.,24.33,3,-0.41,0,Critical
TKT-01618,2024-02-22 10:00:00,call,ProductC,West,Silver,account,"I cannot log into my ProductC account, please help urgently.",41.91,5,0.11,1,High
TKT-01619,2024-05-30 09:00:00,chat,ProductA,West,Gold,account,Need help setting up ProductA for the first time.,25.5,1,-0.508,0,High
TKT-01620,2024-07-01 15:00:00,web,ProductD,South,Gold,shipping,"Duplicate charge on my account for ProductD, please fix immediately.",8.17,3,-0.036,1,High
TKT-01621,2024-11-27 22:00:00,web,ProductC,West,Bronze,billing,I need to cancel my ProductC subscription and get a refund.,23.41,3,-0.179,0,Low
TKT-01622,2024-07-27 04:00:00,chat,ProductC,Central,Bronze,technical,My subscription for ProductC is showing incorrect charges.,14.93,2,0.512,0,Low
TKT-01623,2024-10-27 13:00:00,chat,ProductB,North,Bronze,shipping,My subscription for ProductB is showing incorrect charges.,2.61,3,-0.06,0,Low
TKT-01624,2024-07-08 18:00:00,call,ProductD,North,Bronze,billing,The ProductD application crashed and I lost all my data.,7.0,6,-0.322,1,Critical
TKT-01625,2024-09-19 02:00:00,email,ProductD,East,Gold,billing,I need to cancel my ProductD subscription and get a refund.,0.59,5,-0.222,0,Medium
TKT-01626,2024-06-02 05:00:00,call,ProductD,West,Bronze,returns,I have a billing issue with my recent ProductD order.,9.48,4,-0.725,0,Medium
TKT-01627,2024-07-27 07:00:00,call,ProductB,Central,Platinum,technical,I have a billing issue with my recent ProductB order.,18.77,4,-0.281,0,High
TKT-01628,2024-05-27 19:00:00,web,ProductA,East,Gold,billing,Slow performance on ProductA — response time is unacceptable.,1.84,5,-0.578,0,High
TKT-01629,2024-03-15 13:00:00,call,ProductA,West,Gold,general,I have a billing issue with my recent ProductA order.,3.85,1,-0.062,0,Low
TKT-01630,2024-12-20 05:00:00,call,ProductD,West,Gold,account,Slow performance on ProductD — response time is unacceptable.,0.36,2,-0.872,0,Medium
TKT-01631,2024-01-11 08:00:00,call,ProductC,South,Silver,returns,There is a technical error when I try to use ProductC.,14.04,0,-0.459,1,Critical
TKT-01632,2024-08-18 10:00:00,chat,ProductC,Central,Gold,billing,I have been waiting for a refund on ProductC for over 3 weeks.,2.87,2,-0.0,0,Medium
TKT-01633,2024-06-20 00:00:00,web,ProductD,East,Bronze,account,The ProductD application crashed and I lost all my data.,18.76,5,-0.113,1,Medium
TKT-01634,2024-10-29 23:00:00,web,ProductA,East,Bronze,shipping,I want to return my ProductA — it arrived broken.,0.4,0,0.499,1,Medium
TKT-01635,2024-09-01 21:00:00,email,ProductD,West,Bronze,returns,I have a billing issue with my recent ProductD order.,8.37,1,0.047,0,Low
TKT-01636,2024-07-07 17:00:00,email,ProductD,Central,Silver,returns,The shipment for my ProductD has not arrived yet.,6.34,7,-0.476,0,Medium
TKT-01637,2024-06-26 04:00:00,chat,ProductC,East,Bronze,returns,The ProductC application crashed and I lost all my data.,3.29,1,-0.23,1,Medium
TKT-01638,2024-02-03 20:00:00,chat,ProductD,South,Silver,technical,I need to cancel my ProductD subscription and get a refund.,5.4,2,0.094,0,Medium
TKT-01639,2024-10-27 14:00:00,email,ProductB,South,Bronze,general,"Duplicate charge on my account for ProductB, please fix immediately.",9.57,3,-0.011,1,Medium
TKT-01640,2024-06-24 17:00:00,chat,ProductC,North,Bronze,account,The ProductC application crashed and I lost all my data.,5.42,3,0.456,1,Medium
TKT-01641,2024-08-26 17:00:00,email,ProductA,Central,Gold,account,My subscription for ProductA is showing incorrect charges.,2.78,1,-0.081,0,Low
TKT-01642,2024-02-22 20:00:00,call,ProductA,North,Bronze,account,"Duplicate charge on my account for ProductA, please fix immediately.",14.38,5,-0.615,1,High
TKT-01643,2024-10-18 03:00:00,web,ProductB,West,Silver,shipping,The shipment for my ProductB has not arrived yet.,6.83,3,0.568,0,Low
TKT-01644,2024-08-16 16:00:00,web,ProductC,Central,Silver,billing,Need help setting up ProductC for the first time.,9.95,1,-0.692,0,High
TKT-01645,2024-04-19 10:00:00,web,ProductD,Central,Gold,returns,My ProductD is not working and I need help immediately.,26.49,3,-0.217,1,Critical
TKT-01646,2024-03-13 12:00:00,chat,ProductC,Central,Bronze,shipping,My ProductC is not working and I need help immediately.,7.37,2,0.067,1,Medium
TKT-01647,2024-01-23 06:00:00,web,ProductB,South,Gold,account,My ProductB stopped working after the latest update.,15.54,1,-0.291,0,Low
TKT-01648,2024-12-09 17:00:00,email,ProductB,North,Platinum,general,My subscription for ProductB is showing incorrect charges.,9.93,2,-0.32,0,High
TKT-01649,2024-12-24 00:00:00,email,ProductD,Central,Bronze,account,The ProductD dashboard is completely blank — outage?,15.33,3,0.289,1,Medium
TKT-01650,2024-06-15 14:00:00,chat,ProductD,Central,Gold,shipping,I have been waiting for a refund on ProductD for over 3 weeks.,11.36,3,-0.033,0,Medium
TKT-01651,2024-03-19 18:00:00,chat,ProductC,West,Silver,shipping,General inquiry about ProductC pricing and features.,15.63,2,0.715,0,Low
TKT-01652,2024-08-28 06:00:00,call,ProductB,East,Platinum,general,The shipment for my ProductB has not arrived yet.,4.01,5,0.08,0,Medium
TKT-01653,2024-11-02 11:00:00,call,ProductA,Central,Gold,general,My subscription for ProductA is showing incorrect charges.,7.9,2,-0.338,0,Medium
TKT-01654,2024-10-05 06:00:00,chat,ProductD,Central,Silver,account,My subscription for ProductD is showing incorrect charges.,3.1,4,0.25,0,Low
TKT-01655,2024-02-25 15:00:00,web,ProductB,East,Gold,shipping,"I cannot log into my ProductB account, please help urgently.",0.41,2,-0.573,1,Critical
TKT-01656,2024-05-15 05:00:00,chat,ProductD,Central,Platinum,account,The ProductD dashboard is completely blank — outage?,8.86,2,0.281,1,High
TKT-01657,2024-06-28 19:00:00,chat,ProductB,North,Platinum,billing,I am getting an error code on ProductB — this is critical for my business.,11.06,2,0.419,1,Critical
TKT-01658,2024-04-23 23:00:00,email,ProductD,West,Bronze,technical,My ProductD is not working and I need help immediately.,6.37,3,0.423,1,High
TKT-01659,2024-03-28 00:00:00,call,ProductA,West,Silver,account,Need help setting up ProductA for the first time.,0.93,5,0.061,0,Low
TKT-01660,2024-08-17 19:00:00,web,ProductD,North,Silver,general,General inquiry about ProductD pricing and features.,5.27,3,-0.123,0,Low
TKT-01661,2024-11-03 00:00:00,web,ProductA,West,Bronze,billing,I am getting an error code on ProductA — this is critical for my business.,1.04,2,-0.178,1,High
TKT-01662,2024-12-13 17:00:00,chat,ProductD,South,Gold,returns,Slow performance on ProductD — response time is unacceptable.,0.1,5,-0.522,0,High
TKT-01663,2024-08-06 18:00:00,web,ProductA,West,Silver,billing,My ProductA stopped working after the latest update.,23.86,4,0.296,0,Medium
TKT-01664,2024-07-21 23:00:00,web,ProductD,North,Silver,account,My subscription for ProductD is showing incorrect charges.,30.67,1,-0.526,0,Medium
TKT-01665,2024-09-19 04:00:00,call,ProductD,East,Gold,billing,General inquiry about ProductD pricing and features.,2.53,3,-0.916,0,High
